_id,_masterChatId,_roomId,_chapterId,_scriptKey,_title,_firstLineValue,_noticeValue,_appearStampIdList,_masterReleaseLabelId
400400115,4004,1,400400115,4004_1_15,Sumire (DM),Sumire is online,Sumire is online,"stamp_00_00000_0005,stamp_00_00000_0012,stamp_00_00000_0014,stamp_00_00000_0020,stamp_00_00000_0023,stamp_00_00000_0026,stamp_00_00000_0035,stamp_00_00000_0053,stamp_00_00000_0061,stamp_00_00000_0079,stamp_00_00000_0083,stamp_04_04004_0008",1
400400201,4004,2,400400201,4004_2_1,Sumire (Birthday 2023),Sumire is online,Sumire is online,"stamp_00_00000_0012,stamp_00_00000_0021,stamp_00_00000_0023,stamp_00_00000_0024,stamp_00_00000_0029,stamp_00_00000_0033,stamp_00_00000_0035,stamp_00_00000_0052,stamp_00_00000_0076,stamp_00_00000_0078,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0095",123092802
400400301,4004,3,400400301,4004_3_1,Sumire (Birthday 2023),Sumire: Are you still awake by any chance?,Sumire: Are you still awake by any chance?,"stamp_00_00000_0011,stamp_00_00000_0023,stamp_00_00000_0024,stamp_00_00000_0034,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0088,stamp_04_04004_0008",1
400400401,4004,16,400400401,4004_16_1,Sumire (New Year's 2024),Sumire: Happy New Year!,Sumire: Happy New Year!,"stamp_00_00000_0009,stamp_00_00000_0022,stamp_00_00000_0062,stamp_00_00000_0079,stamp_00_00000_0088,stamp_00_00000_0095,stamp_04_04004_0008",324010173
400400501,4004,17,400400501,4004_17_1,Sumire Valentine 2024,Sumire: Hi!,Sumire: Hi.,"stamp_00_00000_0014,stamp_00_00000_0022,stamp_00_00000_0029,stamp_00_00000_0050,stamp_00_00000_0056,stamp_00_00000_0058,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0095",324021465
400400701,4004,7,400400701,4004_7_1,Sumire (April 2023),Sumire is online,Sumire is online,"stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0057,stamp_00_00000_0062,stamp_00_00000_0079",1
400400801,4004,8,400400801,4004_8_1,Sumire (May 2023),Sumire is online,Sumire is online,"stamp_00_00000_0008,stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0078,stamp_00_00000_0085",1
400400901,4004,9,400400901,4004_9_1,Sumire (June 2023),"Sumire: Hey, can I ask you a question?","Sumire: Hey, can I ask you a question?","stamp_00_00000_0014,stamp_00_00000_0022,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0057,stamp_00_00000_0062,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0088",323062902
400401001,4004,10,400401001,4004_10_1,Sumire (July 2023),Sumire: Summer vacation is finally here.,Sumire: Summer vacation is finally here.,"stamp_00_00000_0001,stamp_00_00000_0014,stamp_00_00000_0050,stamp_00_00000_0053,stamp_00_00000_0055,stamp_00_00000_0061,stamp_00_00000_0079,stamp_00_00000_0084,stamp_00_00000_0089,stamp_04_04004_0008",323072014
400401101,4004,11,400401101,4004_11_1,Sumire (Summer Vacation 2023),Sumire: It's been so hot lately.,Sumire: It's been so hot lately.,"stamp_00_00000_0001,stamp_00_00000_0022,stamp_00_00000_0023,stamp_00_00000_0029,stamp_00_00000_0081",323082106
400401201,4004,12,400401201,4004_12_1,Sumire (September 2023),Sumire: How're you doing?,Sumire: How're you doing?,"stamp_00_00000_0006,stamp_00_00000_0017,stamp_00_00000_0022,stamp_00_00000_0035,stamp_00_00000_0037,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0062,stamp_00_00000_0079,stamp_00_00000_0096",323091704
400401301,4004,13,400401301,4004_13_1,Sumire (Halloween 2023),Sumire is online,Sumire is online,"stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0022,stamp_00_00000_0029,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0084",323102510
400401401,4004,14,400401401,4004_14_1,Sumire (November 2023),"Sumire: Today was really cold, huh?","Sumire: Today was really cold, huh?","stamp_00_00000_0001,stamp_00_00000_0079,stamp_00_00000_0082,stamp_00_00000_0084,stamp_04_04004_0008",323110112
400401501,4004,15,400401501,4004_15_1,Sumire (Christmas 2023),Sumire: Merry Christmas!,Sumire: Merry Christmas!,"stamp_00_00000_0011,stamp_00_00000_0038,stamp_00_00000_0048,stamp_00_00000_0061,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0088,stamp_04_04004_0008",323122546
400401801,4004,18,400401801,4004_18_1,Sumire (White Day 2024),Sumire: Happy White Day!,Sumire: Happy White Day!,"stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0015,stamp_00_00000_0075,stamp_00_00000_0079,stamp_00_00000_0081",324031466
400500101,4005,1,400500101,4005_1_1,Ren (DM),"Ren: I know it's late, so I apologize if I'm disturbing you.","Ren: I know it's late, so I apologize if I'm disturbing you.",stamp_00_00000_0078,1
400500102,4005,1,400500102,4005_1_2,Ren (DM),Ren is online,Ren is online,"stamp_00_00000_0057,stamp_00_00000_0078",1
400500103,4005,1,400500103,4005_1_3,Ren (DM),Ren is online,Ren is online,"stamp_00_00000_0001,stamp_00_00000_0037,stamp_00_00000_0048",1
400500104,4005,1,400500104,4005_1_4,Ren (DM),Ren is online,Ren is online,"stamp_00_00000_0005,stamp_00_00000_0006,stamp_00_00000_0009,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0084,stamp_04_04005_0005",1
400500105,4005,1,400500105,4005_1_5,Ren (DM),Ren is online,Ren is online,"stamp_00_00000_0001,stamp_00_00000_0009,stamp_00_00000_0022,stamp_00_00000_0048,stamp_00_00000_0060,stamp_00_00000_0068",1
400500106,4005,1,400500106,4005_1_6,Ren (DM),Ren: Good evening. Thank you very much for telling me about that video...,Ren: Good evening. Thank you very much for telling me about that video...,"stamp_00_00000_0001,stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0029,stamp_00_00000_0048,stamp_00_00000_0057,stamp_00_00000_0091",1
400500107,4005,1,400500107,4005_1_7,Ren (DM),Ren: Hello. There's something I would like to ask you about.,Ren: Hello. There's something I would like to ask you about.,"stamp_00_00000_0022,stamp_00_00000_0029,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0085",1
400500108,4005,1,400500108,4005_1_8,Ren (DM),Ren: Good evening.,Ren: Good evening.,"stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0088",1
400500109,4005,1,400500109,4005_1_9,Ren (DM),Ren: I have a question if you don't mind.,Ren: I have a question if you don't mind.,"stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0055,stamp_00_00000_0057,stamp_00_00000_0085,stamp_00_00000_0091",1
400500110,4005,1,400500110,4005_1_10,Ren (DM),Ren: Good afternoon.,Ren: Good afternoon.,"stamp_00_00000_0005,stamp_00_00000_0046,stamp_00_00000_0084,stamp_00_00000_0095",1
400500111,4005,1,400500111,4005_1_11,Ren (DM),Ren: I apologize for springing this on you so suddenly.,Ren: I apologize for springing this on you so suddenly.,"stamp_00_00000_0001,stamp_00_00000_0007,stamp_00_00000_0029,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0078",1
400500112,4005,1,400500112,4005_1_12,Ren (DM),Ren: Thank you so much for yesterday!,Ren: Thank you so much for yesterday!,"stamp_00_00000_0005,stamp_00_00000_0012,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0084,stamp_00_00000_0085,stamp_00_00000_0088",1
400500113,4005,1,400500113,4005_1_13,Ren (DM),Ren: Good evening.,Ren: Good evening.,"stamp_00_00000_0001,stamp_00_00000_0004,stamp_00_00000_0046,stamp_00_00000_0054,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0091",1
400500114,4005,1,400500114,4005_1_14,Ren (DM),Ren: Good morning.,Ren: Good morning.,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0036,stamp_00_00000_0078,stamp_00_00000_0081,stamp_00_00000_0088",1
400500115,4005,1,400500115,4005_1_15,Ren (DM),Ren: I've just returned home.,Ren: I've just returned home.,"stamp_00_00000_0001,stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0056,stamp_00_00000_0081,stamp_00_00000_0095",1
400500201,4005,2,400500201,4005_2_1,Ren (Birthday 2023),Ren is online,Ren is online,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0012,stamp_00_00000_0045,stamp_00_00000_0057,stamp_00_00000_0066,stamp_00_00000_0088,stamp_00_00000_0094,stamp_00_00000_0095",123112402
400500301,4005,3,400500301,4005_3_1,Ren (Birthday 2023),Ren: Pardon the interruption.,Ren: Pardon the interruption.,"stamp_00_00000_0005,stamp_00_00000_0008,stamp_00_00000_0009,stamp_00_00000_0050,stamp_00_00000_0055,stamp_00_00000_0057",1
400500401,4005,16,400500401,4005_16_1,Ren (New Year's 2024),Ren: Happy New Year,Ren: Happy New Year,"stamp_00_00000_0008,stamp_00_00000_0009,stamp_00_00000_0049,stamp_00_00000_0052,stamp_00_00000_0062",324010174
400500501,4005,17,400500501,4005_17_1,Koi Valentine 2024,Ren is online,Ren is online,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0037,stamp_00_00000_0051,stamp_00_00000_0058,stamp_00_00000_0059,stamp_00_00000_0081",324021466
400500701,4005,7,400500701,4005_7_1,Ren (April 2023),Ren: Good afternoon.,Ren: Good afternoon.,"stamp_00_00000_0014,stamp_00_00000_0051,stamp_00_00000_0058,stamp_00_00000_0060,stamp_00_00000_0084",1
400500801,4005,8,400500801,4005_8_1,Ren (May 2023),Ren: Good evening.,Ren: Good evening.,"stamp_00_00000_0005,stamp_00_00000_0037,stamp_00_00000_0046,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0084",1
400500901,4005,9,400500901,4005_9_1,Ren (June 2023),Ren: The special article on Liella! has arrived.,Ren: The special article on Liella! has arrived.,"stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0088",323062604
400501001,4005,10,400501001,4005_10_1,Ren (July 2023),Ren is online,Ren is online,"stamp_00_00000_0001,stamp_00_00000_0025,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0059,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0090",323071805
400501101,4005,11,400501101,4005_11_1,Ren (Summer Vacation 2023),Ren is online,Ren is online,"stamp_00_00000_0001,stamp_00_00000_0008,stamp_00_00000_0009,stamp_00_00000_0037,stamp_00_00000_0057,stamp_00_00000_0095",323080403
400501201,4005,12,400501201,4005_12_1,Ren (September 2023),"Ren: It's a new semester now, huh.","Ren: It's a new semester now, huh.","stamp_00_00000_0005,stamp_00_00000_0059,stamp_00_00000_0081,stamp_00_00000_0082",323090118
400501301,4005,13,400501301,4005_13_1,Ren (Halloween 2023),Ren is online,Ren is online,"stamp_00_00000_0001,stamp_00_00000_0002,stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0029,stamp_00_00000_0051,stamp_00_00000_0061,stamp_00_00000_0081,stamp_00_00000_0082",323102511
400501401,4005,14,400501401,4005_14_1,Ren (November 2023),"Ren: We're certainly in Fall now, huh?","Ren: We're certainly in Fall now, huh?","stamp_00_00000_0001,stamp_00_00000_0025,stamp_00_00000_0048,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0081",323110113
400501501,4005,15,400501501,4005_15_1,Ren (Christmas 2023),Ren is online,Ren is online,"stamp_00_00000_0009,stamp_00_00000_0017,stamp_00_00000_0020,stamp_00_00000_0057,stamp_00_00000_0076",323122547
400501801,4005,18,400501801,4005_18_1,Ren (White Day 2024),Ren: Good afternoon.,Ren: Good afternoon.,"stamp_00_00000_0011,stamp_00_00000_0057,stamp_00_00000_0081,stamp_00_00000_0088",324031467
400600101,4006,1,400600101,4006_1_1,Kinako (DM),Kinako: What's up?,Kinako: What's up?,"stamp_00_00000_0005,stamp_00_00000_0014,stamp_00_00000_0056,stamp_00_00000_0062,stamp_00_00000_0082,stamp_00_00000_0094,stamp_00_00000_0095,stamp_04_04006_0009",1
400600102,4006,1,400600102,4006_1_2,Kinako (DM),Kinako is online,Kinako is online,"stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0037,stamp_00_00000_0052,stamp_00_00000_0078,stamp_00_00000_0080,stamp_00_00000_0090,stamp_04_04006_0009",1
400600103,4006,1,400600103,4006_1_3,Kinako (DM),Kinako is online,Kinako is online,"stamp_00_00000_0005,stamp_00_00000_0045,stamp_00_00000_0048,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0094,stamp_00_00000_0095",1
400600104,4006,1,400600104,4006_1_4,Kinako (DM),"Kinako: Hey, what's up?","Kinako: Hey, what's up?","stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0025,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0038,stamp_00_00000_0039,stamp_00_00000_0060,stamp_00_00000_0080,stamp_04_04006_0009",1
400600105,4006,1,400600105,4006_1_5,Kinako (DM),Kinako is online,Kinako is online,"stamp_00_00000_0014,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0095,stamp_04_04006_0009",1
400600106,4006,1,400600106,4006_1_6,Kinako (DM),Kinako sent a sticker,Kinako sent a sticker,"stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0014,stamp_00_00000_0048,stamp_00_00000_0049,stamp_00_00000_0052,stamp_00_00000_0059,stamp_00_00000_0061,stamp_00_00000_0081",1
400600107,4006,1,400600107,4006_1_7,Kinako (DM),Kinako is online,Kinako is online,"stamp_00_00000_0054,stamp_00_00000_0055,stamp_00_00000_0059,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0084,stamp_00_00000_0088,stamp_00_00000_0090,stamp_04_04006_0009",1
400600108,4006,1,400600108,4006_1_8,Kinako (DM),Kinako is online,Kinako is online,"stamp_00_00000_0007,stamp_00_00000_0015,stamp_00_00000_0056,stamp_00_00000_0061,stamp_00_00000_0078,stamp_00_00000_0082,stamp_00_00000_0084,stamp_00_00000_0090",1
400600109,4006,1,400600109,4006_1_9,Kinako (DM),"Kinako: Good morning, good morning!","Kinako: Good morning, good morning!","stamp_00_00000_0005,stamp_00_00000_0014,stamp_00_00000_0029,stamp_00_00000_0052,stamp_00_00000_0059,stamp_00_00000_0081",1
400600110,4006,1,400600110,4006_1_10,Kinako (DM),"Kinako: Hey, what's up?","Kinako: Hey, what's up?","stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0022,stamp_00_00000_0038,stamp_00_00000_0039,stamp_00_00000_0056,stamp_00_00000_0081,stamp_00_00000_0084",1
400600111,4006,1,400600111,4006_1_11,Kinako (DM),Kinako is online,Kinako is online,"stamp_00_00000_0003,stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0022,stamp_00_00000_0025,stamp_00_00000_0026,stamp_00_00000_0029,stamp_00_00000_0083,stamp_00_00000_0084,stamp_04_04006_0009",1
400600112,4006,1,400600112,4006_1_12,Kinako (DM),Kinako is online,Kinako is online,"stamp_00_00000_0001,stamp_00_00000_0009,stamp_00_00000_0016,stamp_00_00000_0017,stamp_00_00000_0025,stamp_00_00000_0027,stamp_00_00000_0048,stamp_00_00000_0078,stamp_00_00000_0082,stamp_00_00000_0085,stamp_04_04006_0009",1
400600113,4006,1,400600113,4006_1_13,Kinako (DM),"Kinako: Hey, what's up?","Kinako: Hey, what's up?","stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0021,stamp_00_00000_0037,stamp_00_00000_0048,stamp_00_00000_0052,stamp_00_00000_0059,stamp_00_00000_0078,stamp_00_00000_0084,stamp_00_00000_0088,stamp_00_00000_0090",1
400600114,4006,1,400600114,4006_1_14,Kinako (DM),Kinako is online,Kinako is online,"stamp_00_00000_0009,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0056,stamp_00_00000_0059,stamp_00_00000_0082,stamp_00_00000_0084,stamp_00_00000_0090,stamp_04_04006_0009",1
400600115,4006,1,400600115,4006_1_15,Kinako (DM),Kinako: Thanks a lot for today!,Kinako: Thanks a lot for today!,"stamp_00_00000_0007,stamp_00_00000_0048,stamp_00_00000_0061,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0083,stamp_00_00000_0088,stamp_04_04006_0009",1
400600301,4006,3,400600301,4006_3_1,Kinako (Birthday 2023),"Kinako: This is outta the blue, but do you like potatoes?","Kinako: This is outta the blue, but do you like potatoes?","stamp_00_00000_0001,stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0008,stamp_00_00000_0009,stamp_00_00000_0017,stamp_00_00000_0038,stamp_00_00000_0039,stamp_00_00000_0052,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0077,stamp_00_00000_0082,stamp_00_00000_0096",1
400600401,4006,16,400600401,4006_16_1,Kinako (New Year's 2024),Kinako: Happy New Yearrr,Kinako: Happy New Yearrr,"stamp_00_00000_0009,stamp_00_00000_0046,stamp_00_00000_0052,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0084,stamp_04_04006_0009",324010175
400600501,4006,17,400600501,4006_17_1,Kinako Valentine 2024,Kinako: Can I have a minute now?,Kinako: Do you have a minute?,"stamp_00_00000_0004,stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0037,stamp_00_00000_0039,stamp_00_00000_0056",324021103
400600701,4006,7,400600701,4006_7_1,Kinako (April 2023),Kinako: Take a look at this!,Kinako: Take a look at this!,"stamp_00_00000_0004,stamp_00_00000_0007,stamp_00_00000_0029,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0060",1
400600801,4006,8,400600801,4006_8_1,Kinako (May 2023),Kinako: Golden week's almost here.,Kinako: Golden week's almost here.,"stamp_00_00000_0015,stamp_00_00000_0051,stamp_00_00000_0053,stamp_00_00000_0059,stamp_00_00000_0081,stamp_00_00000_0082,stamp_04_04006_0009",1
400600901,4006,9,400600901,4006_9_1,Kinako (June 2023),"Kinako: That rain's never gonna stop, huh?","Kinako: That rain's never gonna stop, huh?","stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0046,stamp_00_00000_0057,stamp_00_00000_0081,stamp_00_00000_0083,stamp_00_00000_0084,stamp_00_00000_0094",323062204
400601001,4006,10,400601001,4006_10_1,Kinako (July 2023),Kinako: I got newsss!,Kinako: I got newsss!,"stamp_00_00000_0004,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0055,stamp_00_00000_0060,stamp_00_00000_0084,stamp_00_00000_0085,stamp_04_04006_0009",323071004
400601101,4006,11,400601101,4006_11_1,Kinako (Summer Vacation 2023),Kinako: Help me...,Kinako: Help me...,"stamp_00_00000_0001,stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0025,stamp_00_00000_0027,stamp_00_00000_0029,stamp_00_00000_0052,stamp_00_00000_0055,stamp_00_00000_0060,stamp_00_00000_0071,stamp_00_00000_0081,stamp_04_04006_0009",323080604
400601201,4006,12,400601201,4006_12_1,Kinako (September 2023),Kinako is online,Kinako is online,"stamp_00_00000_0022,stamp_00_00000_0025,stamp_00_00000_0038,stamp_00_00000_0051,stamp_00_00000_0054,stamp_00_00000_0081",323090119
400601301,4006,13,400601301,4006_13_1,Kinako (Halloween 2023),Kinako is online,Kinako is online,"stamp_00_00000_0013,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0084,stamp_04_04006_0009",323102512
400601401,4006,14,400601401,4006_14_1,Kinako (November 2023),"Kinako: Dang, it sure is Fall now!","Kinako: Dang, it sure is Fall now!","stamp_00_00000_0015,stamp_00_00000_0048,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0062,stamp_00_00000_0076,stamp_00_00000_0081,stamp_00_00000_0088",323110114
400601501,4006,15,400601501,4006_15_1,Kinako (Christmas 2023),Kinako: Merry Christmas!,Kinako: Merry Christmas!,"stamp_00_00000_0037,stamp_00_00000_0048,stamp_00_00000_0056,stamp_00_00000_0058,stamp_00_00000_0060,stamp_00_00000_0076,stamp_00_00000_0084,stamp_00_00000_0088,stamp_04_04006_0009",323122304
400601801,4006,18,400601801,4006_18_1,Kinako (White Day 2024),Kinako is online,Kinako is online,"stamp_00_00000_0014,stamp_00_00000_0037,stamp_00_00000_0038,stamp_00_00000_0053,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0088",324031005
400700101,4007,1,400700101,4007_1_1,Mei (DM),Mei: Sup?,Mei: Sup?,"stamp_00_00000_0001,stamp_00_00000_0014,stamp_00_00000_0049,stamp_00_00000_0050,stamp_00_00000_0082,stamp_00_00000_0084,stamp_00_00000_0089",1
400700102,4007,1,400700102,4007_1_2,Mei (DM),Mei is online,Mei is online,"stamp_00_00000_0011,stamp_00_00000_0016,stamp_00_00000_0037,stamp_00_00000_0049,stamp_00_00000_0061,stamp_00_00000_0081,stamp_00_00000_0084",1
400700103,4007,1,400700103,4007_1_3,Mei (DM),Mei is online,Mei is online,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0080,stamp_00_00000_0092,stamp_04_04007_0006",1
400700104,4007,1,400700104,4007_1_4,Mei (DM),Mei: Good morning!,Mei: Good morning!,"stamp_00_00000_0001,stamp_00_00000_0014,stamp_00_00000_0020,stamp_00_00000_0057,stamp_00_00000_0061",1
400700105,4007,1,400700105,4007_1_5,Mei (DM),Mei: Sup?,Mei: Sup?,"stamp_00_00000_0005,stamp_00_00000_0012,stamp_00_00000_0051,stamp_00_00000_0061,stamp_00_00000_0077,stamp_00_00000_0084",1
400700106,4007,1,400700106,4007_1_6,Mei (DM),Mey: Yo!,Mey: Yo!,"stamp_00_00000_0001,stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0036,stamp_00_00000_0050,stamp_00_00000_0053,stamp_00_00000_0060,stamp_00_00000_0084,stamp_04_04007_0006",1
400700107,4007,1,400700107,4007_1_7,Mei (DM),Mei: Check it!,Mei: Check it!,"stamp_00_00000_0005,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0071,stamp_00_00000_0081,stamp_00_00000_0085,stamp_00_00000_0091,stamp_04_04007_0006",1
400700108,4007,1,400700108,4007_1_8,Mei (DM),Mei is online,Mei is online,"stamp_00_00000_0022,stamp_00_00000_0031,stamp_00_00000_0050,stamp_00_00000_0085,stamp_00_00000_0088",1
400700109,4007,1,400700109,4007_1_9,Mei (DM),Mei: Oh no oh no!,Mei: Oh no oh no!,"stamp_00_00000_0001,stamp_00_00000_0002,stamp_00_00000_0010,stamp_00_00000_0057,stamp_00_00000_0061,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0088",1
400700110,4007,1,400700110,4007_1_10,Mei (DM),Mei is online,Mei is online,"stamp_00_00000_0001,stamp_00_00000_0050,stamp_00_00000_0053,stamp_00_00000_0061,stamp_00_00000_0077,stamp_00_00000_0092",1
400700111,4007,1,400700111,4007_1_11,Mei (DM),Mei: Heya.,Mei: Heya.,"stamp_00_00000_0011,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0088",1
400700112,4007,1,400700112,4007_1_12,Mei (DM),Mei: Sup?,Mei: Sup?,"stamp_00_00000_0004,stamp_00_00000_0025,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0052,stamp_00_00000_0061,stamp_00_00000_0084",1
400700113,4007,1,400700113,4007_1_13,Mei (DM),"Mei: I know I'm a little late saying it, but thanks for earlier.","Mei: I know I'm a little late saying it, but thanks for earlier.","stamp_00_00000_0001,stamp_00_00000_0002,stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0037,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0051,stamp_00_00000_0060",1
400700114,4007,1,400700114,4007_1_14,Mei (DM),Mei is online,Mei is online,"stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0048,stamp_00_00000_0052,stamp_00_00000_0081,stamp_00_00000_0085,stamp_04_04007_0006",1
400700115,4007,1,400700115,4007_1_15,Mei (DM),Mei is online,Mei is online,"stamp_00_00000_0001,stamp_00_00000_0010,stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0050,stamp_00_00000_0061,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0095",1
400700201,4007,2,400700201,4007_2_1,Mei (Birthday 2023),Mei is online,Mei is online,"stamp_00_00000_0001,stamp_00_00000_0007,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0020,stamp_00_00000_0021,stamp_00_00000_0023,stamp_00_00000_0024,stamp_00_00000_0025,stamp_00_00000_0029,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0077",123102902
400700301,4007,3,400700301,4007_3_1,Mei (Birthday 2023),Mei: You busy right now?,Mei: You busy right now?,"stamp_00_00000_0004,stamp_00_00000_0008,stamp_00_00000_0011,stamp_00_00000_0029,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0076,stamp_00_00000_0079,stamp_00_00000_0088",1
400700401,4007,16,400700401,4007_16_1,Mei (New Year's 2024),Mei: Sup?,Mei: Sup?,"stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0029,stamp_00_00000_0048,stamp_00_00000_0049,stamp_04_04007_0006",324010176
400700501,4007,17,400700501,4007_17_1,Mei  Valentine 2024,Mei is online,Mei is online,"stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0022,stamp_00_00000_0024,stamp_00_00000_0025,stamp_00_00000_0066",324021004
400700701,4007,7,400700701,4007_7_1,Mei (April 2023),Mei sent an image,Mei sent an image,"stamp_00_00000_0001,stamp_00_00000_0006,stamp_00_00000_0024,stamp_00_00000_0025,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0062,stamp_00_00000_0077,stamp_00_00000_0088",1
400700801,4007,8,400700801,4007_8_1,Mei (May 2023),Mei: You have any plans for Golden Week yet?,Mei: You have any plans for Golden Week yet?,"stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0021,stamp_00_00000_0029,stamp_00_00000_0050,stamp_00_00000_0055,stamp_00_00000_0081,stamp_00_00000_0084",1
400700901,4007,9,400700901,4007_9_1,Mei (June 2023),Mei: Got the news article! Thanks for always being such a big help.,Mei: Got the news article! Thanks for always being such a big help.,"stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0017",323060604
400701001,4007,10,400701001,4007_10_1,Mei (July 2023),Mei: Sup.,Mei: Sup.,"stamp_00_00000_0001,stamp_00_00000_0002,stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0019,stamp_00_00000_0049,stamp_00_00000_0053",323071806
